teamName,playerMainPosition,offsides,bigChanceCreated,passes,crosses,keyPasses,bigChanceSucc,interceptions,age,shots,bigChanceFaced,fouled,finalThirdPass,thBallSucc,assists,tackles,fouls,playerName,passSucc,country,goalProp,aerialWon,errorsSum,playerId,mans,apps,countryZh,redCards,disp,appsSub,thBall,teamId,finalThirdPassSucc,yelCards,id,rate,longBall,longBallSucc,shotsOTProp,dribbledPast,mins,blocks,shotsOT,goals,clears,crossSucc,offsideWon,dribbles,unsTouches
芬洛,中锋,1.06667,3,20.8,0.166667,0.5,0.642857,0.266667,26,3.16667,28,2.7,8.16667,0.0,1,0.566667,1.7,贾库马基斯,63.141,Greece,0.273684,4.0,0,25795,5,30,希腊,0,1.2,0,0.0,846,0.469388,6,163270,7.301333,0.3,0.529412,0.484211,0.333333,2591,0.533333,1.53333,26,1.7,0.454545,0.0,0.8,3.73333
莫斯科斯巴达,中锋,0.37931,7,25.3448,0.758621,1.96552,0.529412,0.310345,23,2.75862,17,1.31034,14.4483,1.0,5,0.448276,1.17241,乔丹·拉尔森,77.9592,Sweden,0.1875,0.758621,0,19611,5,29,瑞典,0,1.41379,0,0.103448,153,0.747017,6,160419,7.298965,0.586207,0.53125,0.475,0.344828,2522,0.0,1.31034,15,0.137931,0.261905,0.0,1.0,2.2069
拉齐奥,中场,0.28125,10,54.0625,0.53125,1.3125,0.272727,1.03125,26,1.96875,11,1.5625,18.8125,0.25,9,1.84375,1.75,米林科维奇-萨维奇,78.7283,Serbia,0.126984,3.25,0,7114,8,32,塞尔维亚,0,1.4375,0,0.03125,78,0.662791,4,165130,7.2975,3.65625,0.603093,0.333333,1.78125,2754,0.375,0.65625,8,1.34375,0.298246,0.0625,0.9375,2.5
阿贾克斯,中场,0.0,4,68.4062,0.53125,1.15625,0.0,1.40625,19,1.46875,0,0.84375,23.75,0.25,5,1.28125,1.125,格拉芬贝赫,87.2088,Netherlands,0.0638298,1.1875,1,53833,0,31,荷兰,0,1.125,1,0.03125,133,0.782895,3,163326,7.296875,2.375,0.628099,0.361702,0.875,2616,0.09375,0.53125,3,0.59375,0.346939,0.03125,1.59375,2.09375
热刺,右边锋,0.25,2,18.3,0.55,1.05,0.777778,0.4,31,1.9,9,0.45,7.75,0.5,2,0.85,0.45,贝尔,73.224,Wales,0.289474,1.15,0,526,4,10,威尔士,0,0.35,10,0.05,3,0.670968,1,166586,7.295,1.5,0.612245,0.5,0.35,923,0.1,0.95,11,0.7,0.275,0.1,1.35,0.85
法兰克福,左中场,0.133333,22,35.1333,2.56667,2.96667,0.142857,0.866667,28,1.73333,7,0.666667,12.8667,0.0,14,1.8,0.666667,科斯蒂奇,69.9241,Serbia,0.0769231,0.466667,2,1921,6,29,塞尔维亚,0,1.2,1,0.0,70,0.559586,4,164080,7.293334,1.36667,0.460674,0.403846,1.06667,2536,0.2,0.7,4,0.7,0.235474,0.0333333,0.8,2.03333
利物浦,中后卫,0.0,1,65.7059,0.0,0.411765,0.0,1.17647,24,0.882353,1,0.529412,7.94118,0.0,1,1.29412,1.17647,纳撒尼尔·菲利普斯,84.154,England,0.0666667,5.64706,0,64662,3,15,英格兰,0,0.176471,2,0.0,13,0.622222,2,168472,7.291176,2.64706,0.412844,0.133333,0.764706,1455,0.823529,0.117647,1,4.76471,0.0,0.529412,0.117647,0.470588
曼城,中场,0.0357143,3,61.2143,0.321429,1.5,0.642857,0.714286,30,1.92857,14,0.928571,21.6071,0.25,2,0.892857,0.285714,京多安,91.7153,Germany,0.240741,0.428571,0,1828,2,23,德国,0,0.464286,5,0.0357143,11,0.866116,1,166404,7.287143,1.60714,0.652174,0.407407,1.03571,2031,0.142857,0.785714,13,0.321429,0.3,0.0,0.964286,1.07143
埃因霍温,前腰,0.222222,5,59.5556,0.277778,1.44444,0.714286,1.22222,29,0.833333,7,0.944444,24.4444,0.666667,6,1.5,0.388889,格策,85.0746,Germany,0.333333,0.277778,0,1563,0,17,德国,0,1.16667,1,0.111111,142,0.770455,0,166574,7.286111,2.11111,0.703704,0.666667,1.27778,1411,0.0,0.555556,5,0.166667,0.185185,0.0,1.38889,2.11111
马拉蒂亚体育,左边锋,0.235294,3,24.1471,0.264706,1.05882,0.722222,0.735294,33,2.17647,18,3.35294,12.3529,0.428571,3,1.67647,1.79412,布于克,70.0365,Turkey,0.22973,2.14706,1,11423,6,34,土耳其,0,1.73529,0,0.0882353,893,0.614286,10,162760,7.282941,2.05882,0.578512,0.445946,0.764706,2900,0.147059,0.970588,17,0.852941,0.225,0.0294118,1.55882,2.17647
阿尔克马尔,右边锋,0.2,13,38.5667,0.433333,1.9,0.571429,0.633333,22,2.1,7,1.5,19.5,0.615385,5,1.6,0.866667,加尔文·斯滕斯,78.911,Netherlands,0.111111,0.333333,0,19607,4,30,荷兰,1,1.83333,0,0.266667,144,0.721368,1,164210,7.280667,2.36667,0.651376,0.444444,1.03333,2609,0.1,0.933333,7,0.433333,0.236364,0.0333333,2.1,3.36667
AC米兰,左后卫,0.181818,6,48.0,0.484848,1.27273,0.5,1.0303,23,1.42424,6,2.45455,15.303,1.0,5,1.45455,1.18182,特奥·埃尔南德斯,83.1439,France,0.148936,1.57576,5,10471,2,33,法国,0,0.818182,0,0.030303,77,0.736634,9,164888,7.280606,1.87879,0.516667,0.276596,0.575758,2935,0.181818,0.393939,7,1.51515,0.210526,0.181818,2.21212,1.87879
布拉加,右边锋,0.133333,1,23.2667,1.4,1.4,1.0,0.6,26,1.73333,1,0.533333,9.26667,0.0,2,1.0,0.533333,梅代罗斯,79.9427,Portugal,0.192308,0.466667,0,7527,1,11,葡萄牙,0,0.666667,4,0.0,125,0.719424,2,164436,7.278666,2.0,0.75,0.423077,0.8,956,0.0666667,0.733333,5,0.133333,0.295775,0.0,1.66667,1.53333
阿贾克斯,前腰,0.137931,3,41.5517,0.241379,1.06897,0.473684,0.62069,28,1.51724,19,0.517241,17.2414,0.5,3,1.2069,1.2069,克拉森,85.1452,Netherlands,0.272727,0.965517,0,3788,3,27,荷兰,0,0.37931,2,0.103448,133,0.806,2,166531,7.277586,1.34483,0.709091,0.659091,0.965517,2209,0.137931,1.0,12,0.586207,0.411765,0.0344828,0.62069,0.758621
阿尔克马尔,左边锋,0.03125,10,25.0,1.21875,1.46875,0.272727,0.5,22,2.5,11,0.78125,13.5312,0.0,9,0.5,0.3125,杰斯珀·卡尔森,79.25,Sweden,0.1375,0.3125,0,42767,1,31,瑞典,0,1.53125,1,0.0,144,0.729792,1,165812,7.275312,0.875,0.622222,0.4625,0.8125,2469,0.0,1.15625,11,0.21875,0.267123,0.0,1.09375,1.875
特温特,右边锋,0.5,4,27.4375,0.9375,1.75,1.0,0.4375,23,2.0625,2,0.625,13.8125,0.5,6,1.3125,0.8125,切尔尼,71.754,Czech Republic,0.181818,0.125,0,7718,2,16,捷克,0,1.375,0,0.0625,134,0.638009,2,163155,7.275,1.25,0.487805,0.515152,1.5625,1198,0.0,1.0625,6,0.4375,0.234375,0.0,1.6875,2.5
里尔,后腰,0.0,1,57.6857,0.114286,0.628571,0.0,2.17143,30,0.542857,0,1.51429,15.2,0.0,1,3.25714,2.0,本杰明·安德烈,84.0515,France,0.0,2.65714,0,2776,6,35,法国,0,1.14286,0,0.0,107,0.738722,10,161029,7.273715,2.25714,0.548611,0.368421,1.97143,2902,0.285714,0.2,0,1.22857,0.285714,0.0,0.828571,1.14286
AC米兰,前腰,0.121212,10,41.6667,2.18182,2.9697,0.666667,0.454545,27,2.51515,3,1.30303,19.1818,0.25,9,0.787879,0.878788,恰尔汗奥卢,84.0727,Turkey,0.0481928,0.515152,1,1622,4,30,土耳其,0,1.06061,3,0.030303,77,0.759874,4,164892,7.27303,2.30303,0.697248,0.277108,0.636364,2627,0.181818,0.69697,4,0.484848,0.325792,0.0,1.09091,2.30303
热刺,左边锋,0.432432,14,28.5676,0.972973,2.02703,0.565217,0.378378,28,1.83784,23,1.45946,11.9189,0.0,10,0.864865,0.378378,孙兴慜,83.4437,"Korea, South",0.25,0.540541,0,1624,0,36,韩国,0,1.35135,1,0.0,3,0.798186,0,163553,7.271352,0.756757,0.636364,0.529412,1.45946,3126,0.0810811,0.972973,17,0.0810811,0.243243,0.0,1.05405,1.59459
加拉塔萨雷,中场,0.0,5,48.2941,0.764706,1.29412,0.0,1.17647,22,1.0,0,2.0,17.4118,0.0,3,3.05882,1.29412,热德森·费尔南德斯,88.4287,Portugal,0.0,0.352941,0,49852,5,17,葡萄牙,0,1.23529,0,0.0,287,0.831081,2,170314,7.268235,1.64706,0.608696,0.352941,1.64706,1399,0.176471,0.352941,0,0.941176,0.240741,0.0,1.88235,1.82353
马德里竞技,中场,0.162162,10,33.5946,0.405405,1.18919,0.75,0.783784,26,1.32432,4,1.02703,12.6757,1.0,11,1.91892,1.56757,马科斯·略伦特,84.6339,Spain,0.244898,0.594595,0,10572,4,33,西班牙,0,1.37838,4,0.0540541,22,0.784648,6,165354,7.264864,1.32432,0.6125,0.44898,0.972973,2960,0.0810811,0.594595,12,0.621622,0.245902,0.027027,1.05405,1.13514
蒙彼利埃,中场,0.037037,10,39.963,1.96296,2.33333,0.666667,1.40741,29,2.07407,6,2.40741,16.4815,0.0,5,1.81481,2.14815,萨瓦尼耶,74.4208,France,0.0892857,0.666667,0,28094,6,26,法国,1,1.59259,1,0.0,110,0.638202,6,161266,7.264814,4.7037,0.596244,0.339286,1.88889,2175,0.222222,0.703704,5,0.555556,0.325153,0.0,1.88889,1.81481
波尔图,中锋,0.411765,11,15.4706,0.0588235,1.08824,0.481481,0.323529,28,2.41176,27,1.47059,8.44118,0.833333,11,0.588235,1.02941,塔雷米,72.0532,Iran,0.195122,1.70588,0,12171,6,26,伊朗,1,0.882353,8,0.147059,115,0.672474,1,164421,7.264412,0.176471,0.6,0.439024,0.264706,2226,0.117647,1.05882,16,0.264706,0.333333,0.0,0.676471,1.64706
莱比锡红牛,前腰,0.571429,10,29.7857,1.64286,2.53571,0.416667,0.321429,23,1.96429,12,1.78571,14.4643,1.0,6,0.571429,1.39286,恩昆库,84.2926,France,0.109091,1.03571,0,10090,3,19,法国,0,1.28571,9,0.0357143,249,0.785185,2,164569,7.263214,0.571429,0.571429,0.472727,0.357143,1894,0.0357143,0.928571,6,0.464286,0.317241,0.0,1.28571,2.03571
多特蒙德,中后卫,0.212121,1,80.0303,0.0,0.363636,0.375,2.21212,32,0.909091,8,0.454545,9.06061,0.0,0,1.75758,0.818182,胡梅尔斯,87.5805,Germany,0.166667,3.90909,2,1808,2,32,德国,0,0.0606061,1,0.0,66,0.558528,6,164294,7.262727,7.60606,0.645244,0.533333,0.484848,2816,0.666667,0.484848,5,3.66667,0.0,0.363636,0.212121,0.272727
勒沃库森,右边锋,0.5,8,25.9333,1.3,1.6,0.6,0.3,23,1.93333,10,1.43333,12.1,1.0,8,0.466667,0.8,莱昂·贝利,78.1491,Jamaica,0.155172,0.6,0,16767,4,25,牙买加,0,1.0,5,0.0333333,59,0.677686,6,165077,7.260333,1.56667,0.701493,0.362069,0.366667,2147,0.0,0.7,9,0.1,0.251613,0.0,2.46667,2.36667
喀山红宝石,左边锋,0.130435,5,21.087,0.347826,1.43478,0.166667,0.652174,20,2.21739,6,1.86957,11.2174,1.0,4,1.26087,0.826087,克瓦拉茨克赫利亚,76.4948,Georgia,0.0784314,0.347826,0,42945,2,20,格鲁吉亚,0,3.30435,3,0.0434783,161,0.689922,6,160600,7.256522,1.34783,0.673913,0.470588,0.608696,1751,0.0,1.04348,4,0.173913,0.181818,0.0,3.3913,2.69565
葡萄牙体育,中后卫,0.0,5,54.7879,0.0,0.272727,0.333333,1.54545,30,1.27273,6,0.636364,8.36364,1.0,0,1.33333,0.878788,科茨,83.573,Uruguay,0.119048,3.33333,1,341,3,33,乌拉圭,0,0.0909091,0,0.0606061,116,0.514493,7,165440,7.255758,4.18182,0.509225,0.333333,0.515152,2970,0.545455,0.424242,5,2.75758,0.0,1.0303,0.393939,0.272727
克拉斯诺达尔,前腰,0.208333,5,48.6667,0.458333,1.45833,0.6,0.625,31,1.58333,5,1.66667,26.7917,0.333333,1,1.41667,0.708333,卡贝拉,84.7603,France,0.210526,0.333333,0,98,5,19,法国,1,1.33333,5,0.0416667,162,0.810264,3,160374,7.254583,1.25,0.75,0.578947,0.458333,1559,0.166667,0.916667,8,0.0416667,0.2,0.0416667,2.20833,1.54167
亚特兰大,中锋,0.0833333,6,17.3889,0.555556,1.30556,0.52,0.194444,30,2.41667,25,0.555556,10.3611,0.0,9,0.555556,0.5,穆里尔,74.9201,Colombia,0.252874,0.694444,0,2505,7,16,哥伦比亚,0,1.38889,20,0.0,81,0.672922,0,165064,7.252778,0.472222,0.515152,0.448276,0.472222,1433,0.0,1.08333,22,0.111111,0.243902,0.0,1.47222,1.63889
葡萄牙体育,左后卫,0.0689655,8,37.069,1.41379,1.06897,1.0,2.06897,18,0.62069,1,2.03448,11.5862,0.5,1,1.65517,0.965517,努诺·门德斯,79.2558,Portugal,0.0555556,1.24138,1,100964,5,29,葡萄牙,0,0.862069,0,0.0344828,116,0.684524,4,165442,7.249655,1.55172,0.365854,0.166667,0.724138,2404,0.0689655,0.103448,1,1.10345,0.303704,0.37931,1.51724,2.03448
埃因霍温,左边锋,0.217391,7,26.8261,0.391304,1.26087,0.166667,0.391304,22,1.95652,12,1.56522,14.087,0.75,3,0.869565,0.913043,加克波,74.2301,Netherlands,0.155556,1.08696,0,43477,3,22,荷兰,0,1.91304,1,0.130435,142,0.679012,2,163530,7.248261,0.478261,0.52381,0.355556,0.347826,1675,0.0,0.695652,7,0.434783,0.191489,0.0,2.26087,2.30435
莱斯特城,后腰,0.0,3,55.1154,0.0,0.615385,0.0,2.34615,24,0.615385,0,0.615385,8.26923,1.0,4,3.69231,2.07692,恩迪迪,86.8807,Nigeria,0.0625,2.19231,0,12477,1,25,尼日利亚,0,0.538462,1,0.0384615,10,0.818605,6,163391,7.248077,2.0,0.547368,0.0625,1.53846,2179,0.423077,0.0384615,1,2.0,0.0,0.115385,0.615385,0.961538
巴恩斯利,中后卫,0.0,1,31.4186,0.0,0.302326,0.454545,2.37209,25,0.55814,11,0.744186,6.13953,0.0,1,1.7907,1.25581,赫利克,52.7017,Poland,0.208333,6.09302,1,47409,7,43,波兰,1,0.0465116,0,0.0,279,0.310606,5,164161,7.247442,2.16279,0.277612,0.375,0.139535,3751,0.372093,0.209302,5,5.44186,0.0,1.23256,0.0465116,0.395349
蒙彼利埃,中锋,0.157895,9,22.0,0.289474,0.973684,0.4375,0.421053,27,2.60526,16,0.789474,9.73684,1.0,8,1.13158,1.63158,拉博德,66.9856,France,0.161616,3.57895,1,7344,4,38,法国,0,0.815789,0,0.0263158,110,0.545946,3,161267,7.246842,0.315789,0.375,0.414141,1.15789,3270,0.0789474,1.07895,16,0.552632,0.2,0.0,0.868421,2.73684
哈塔伊体育,左边锋,0.638889,5,16.5278,0.194444,0.5,0.5,0.472222,24,3.08333,24,1.36111,9.19444,1.0,1,1.16667,1.63889,布彭扎,71.7647,Gabon,0.198198,1.25,0,24819,10,25,加蓬,0,0.888889,11,0.0277778,1943,0.643505,7,165050,7.246667,0.861111,0.632653,0.486486,1.16667,2499,0.0277778,1.5,22,0.416667,0.184211,0.0,2.58333,3.36111
莫斯科火车头,中后卫,0.0,2,55.9545,0.0,0.363636,1.0,1.22727,24,0.818182,2,0.272727,5.68182,1.0,0,1.31818,1.31818,塞尔盖拉,86.3526,Brazil,0.222222,2.90909,0,21460,4,22,巴西,0,0.272727,0,0.0454545,160,0.624,4,160609,7.245454,4.36364,0.551724,0.5,0.227273,1980,0.772727,0.409091,4,5.22727,0.0,1.04545,0.272727,0.409091
泽尼特,右边锋,0.047619,6,39.3333,0.619048,2.04762,0.333333,0.142857,24,3.04762,3,2.09524,25.0952,0.5,3,0.571429,0.714286,马尔科姆,84.7458,Brazil,0.046875,0.380952,1,5315,2,20,巴西,0,1.42857,1,0.047619,151,0.821632,2,160583,7.243333,1.85714,0.795918,0.28125,0.619048,1621,0.047619,0.857143,3,0.0952381,0.213115,0.0,2.09524,1.71429
皇家社会,中场,0.115385,5,45.3077,0.115385,1.11538,0.333333,1.23077,24,1.26923,6,2.07692,18.5769,0.625,4,2.34615,3.03846,梅里诺,76.6553,Spain,0.0606061,3.15385,0,9396,4,25,西班牙,0,1.0,1,0.192308,33,0.674948,5,163425,7.242692,2.11538,0.495495,0.30303,1.03846,2156,0.307692,0.384615,2,0.961538,0.142857,0.0384615,1.19231,1.61538
巴黎圣日耳曼,中场,0.047619,4,84.0476,0.0952381,1.14286,0.0,1.2381,28,0.47619,2,2.42857,26.4286,0.333333,2,2.52381,1.33333,维拉蒂,91.6714,Italy,0.0,0.571429,1,2693,2,16,意大利,0,1.38095,5,0.047619,95,0.827027,7,162447,7.240952,2.57143,0.650602,0.5,2.28571,1490,0.238095,0.238095,0,0.142857,0.181818,0.047619,2.28571,1.42857
索契FC,中锋,0.592593,4,19.4815,0.111111,0.925926,0.25,0.296296,30,3.03704,12,2.14815,9.37037,0.0,4,0.148148,1.18519,扎博洛特尼,63.1179,Russia,0.109756,5.11111,0,23680,5,21,俄罗斯,0,0.703704,6,0.0,1872,0.557312,6,160435,7.235926,0.259259,0.777778,0.439024,0.148148,1962,0.185185,1.33333,9,0.666667,0.333333,0.0,0.259259,2.2963
多特蒙德,左后卫,0.0740741,14,70.3704,0.777778,2.03704,0.6,1.03704,27,1.37037,5,0.444444,26.3333,1.0,10,1.11111,0.37037,拉斐尔·格雷罗,86.9474,Portugal,0.135135,0.222222,1,3081,3,25,葡萄牙,0,0.703704,2,0.296296,66,0.797468,1,165072,7.235556,2.0,0.642857,0.405405,0.555556,2222,0.148148,0.555556,5,0.925926,0.3,0.222222,1.18519,1.48148
鹿特丹斯巴达,中场,0.03125,4,42.75,0.5,1.21875,0.5,0.96875,23,2.34375,4,1.8125,14.0,1.0,2,3.09375,1.09375,阿卜杜·哈劳伊,82.383,Netherlands,0.08,1.0,1,31671,2,32,荷兰,0,2.46875,0,0.03125,254,0.705357,1,163312,7.235,3.65625,0.596939,0.426667,1.5,2775,0.15625,1.0,6,0.59375,0.355556,0.0,2.03125,3.21875
霍芬海姆,中锋,0.321429,6,31.8571,0.892857,1.42857,0.545455,0.25,29,3.42857,22,1.5,14.25,0.4,5,0.25,0.0714286,克拉马里奇,82.1749,Croatia,0.208333,0.285714,1,6490,8,26,克罗地亚,0,1.35714,2,0.0714286,68,0.716792,2,164124,7.234286,1.32143,0.569231,0.458333,0.178571,2386,0.0357143,1.57143,20,0.178571,0.271739,0.0357143,0.892857,2.03571
都灵,中锋,0.6,13,19.5714,0.114286,1.05714,0.6,0.342857,27,3.05714,15,3.85714,8.54286,0.777778,6,0.857143,1.65714,贝洛蒂,69.4891,Italy,0.121495,2.42857,0,2329,3,33,意大利,0,1.17143,2,0.2,79,0.591973,4,164277,7.229429,0.714286,0.641026,0.373832,0.685714,2895,0.114286,1.14286,13,0.542857,0.16,0.0,1.34286,3.05714
梅斯,右后卫,0.0833333,4,37.8333,0.583333,0.611111,1.0,3.11111,25,0.666667,1,1.58333,8.25,0.666667,0,2.88889,1.19444,森通泽,79.5154,France,0.0416667,1.55556,1,9084,1,36,法国,0,0.888889,0,0.0555556,113,0.69697,9,161356,7.226111,1.0,0.391304,0.25,0.833333,3222,0.472222,0.166667,1,3.08333,0.184211,0.138889,1.63889,1.83333
罗马,中场,0.176471,15,38.2059,1.70588,1.91176,0.571429,1.26471,24,2.05882,7,1.5,14.1471,0.545455,6,1.20588,1.26471,佩莱格里尼,81.9861,Italy,0.1,0.647059,1,7104,7,30,意大利,0,0.617647,4,0.176471,76,0.686071,10,164387,7.225294,1.88235,0.621359,0.4,1.17647,2608,0.0588235,0.823529,7,0.647059,0.341176,0.0294118,1.26471,2.0
皇家马德里,中场,0.0357143,11,72.1786,1.32143,2.39286,0.0,0.535714,31,1.21429,3,1.10714,24.8571,0.5,10,1.5,0.964286,托尼·克罗斯,93.617,Germany,0.0882353,0.428571,3,525,3,24,德国,0,0.285714,4,0.142857,21,0.896552,6,164795,7.2225,8.17857,0.870722,0.352941,1.17857,2122,0.214286,0.428571,3,0.321429,0.293651,0.0,0.571429,0.5
西汉姆联,前腰,0.375,3,39.5625,0.375,1.125,0.666667,0.25,28,2.625,6,1.5,17.9375,0.0,4,0.75,1.3125,林加德,83.5703,England,0.214286,0.0,0,6154,2,16,英格兰,0,1.375,0,0.0,16,0.773519,3,170192,7.22125,1.0,0.615385,0.52381,0.5625,1426,0.0625,1.375,9,0.0,0.157895,0.0,1.125,1.75
斯特拉斯堡,中锋,0.342857,4,25.6,0.142857,1.02857,0.576923,0.314286,27,2.02857,26,1.31429,10.5429,0.0,4,0.857143,1.08571,卢多维奇·阿乔科,68.3036,France,0.225352,4.74286,0,7440,4,34,法国,0,0.885714,1,0.0,1078,0.566396,5,161149,7.22,1.17143,0.672131,0.507042,0.685714,2972,0.142857,1.02857,16,1.54286,0.185185,0.0,0.285714,2.11429
梅斯,右边锋,0.030303,16,41.3636,1.42424,2.30303,0.333333,0.363636,28,2.42424,3,1.93939,18.9091,0.4,8,0.727273,0.606061,布拉亚,74.4322,Algeria,0.075,0.878788,0,11808,3,32,阿尔及利亚,0,1.06061,1,0.121212,113,0.649038,5,161363,7.218485,3.45455,0.537736,0.35,1.15152,2822,0.0909091,0.848485,6,0.151515,0.254054,0.0,1.75758,2.21212
阿拉维斯,中锋,0.378378,5,27.3784,0.135135,0.810811,0.315789,0.405405,31,2.51351,19,2.0,12.4865,0.0,3,0.72973,1.16216,何塞卢,58.6377,Spain,0.11828,6.94595,1,1715,5,34,西班牙,0,0.972973,3,0.0,246,0.47619,1,163285,7.218378,0.918919,0.453333,0.354839,0.540541,3037,0.0810811,0.891892,11,1.51351,0.192308,0.0540541,0.756757,2.35135
利兹联,右边锋,0.466667,12,29.2,1.3,2.13333,0.2,0.966667,24,2.23333,5,1.03333,13.6333,0.0,9,1.13333,0.433333,拉菲尼亚,72.2603,Brazil,0.0895522,0.3,0,10663,4,26,巴西,0,1.13333,4,0.0,264,0.665037,3,166713,7.218,1.53333,0.560976,0.358209,1.53333,2364,0.0333333,0.8,6,0.866667,0.236364,0.0,1.86667,2.83333
曼城,左边锋,0.290323,9,35.9032,0.0322581,1.25806,0.35,0.483871,26,2.25806,20,1.32258,17.5161,0.0,7,0.677419,1.16129,斯特林,86.1635,England,0.142857,0.290323,0,348,4,28,英格兰,0,2.67742,3,0.0,11,0.790055,4,164955,7.216774,0.322581,0.588235,0.4,0.225806,2537,0.0,0.903226,10,0.129032,0.05,0.0,2.12903,2.0
葡萄牙体育,后腰,0.0,2,40.9688,0.03125,0.40625,0.5,1.46875,25,1.21875,2,2.25,7.90625,0.333333,0,3.28125,2.46875,帕利尼亚,83.3715,Portugal,0.025641,3.0,1,9615,9,28,葡萄牙,0,0.875,4,0.03125,116,0.695652,7,166434,7.21625,2.5,0.64,0.153846,1.15625,2503,0.09375,0.1875,1,1.1875,0.5,0.0625,0.71875,0.78125
克罗托内,影子前锋,0.138889,6,29.6389,0.666667,0.888889,0.363636,0.972222,30,2.72222,11,2.58333,12.3611,0.0,4,1.66667,0.944444,梅西亚斯,78.538,Brazil,0.0918367,0.972222,0,62103,3,36,巴西,0,1.61111,0,0.0,251,0.707865,6,164857,7.215278,1.44444,0.590909,0.316327,1.33333,3217,0.333333,0.861111,9,1.08333,0.195122,0.0277778,2.91667,3.05556
埃弗顿,前腰,0.26087,11,44.8261,0.73913,1.73913,1.0,0.652174,29,1.6087,2,1.73913,14.913,0.5,4,1.21739,0.73913,哈梅斯·罗德里格斯,83.3172,Colombia,0.162162,0.26087,0,536,3,21,哥伦比亚,0,1.65217,2,0.173913,14,0.758017,4,163566,7.214783,4.30435,0.744361,0.486486,1.52174,1776,0.0,0.782609,6,0.0434783,0.193182,0.0,1.47826,1.43478
乌德勒支,右边锋,0.647059,16,17.1176,0.735294,1.5,0.277778,0.588235,25,2.47059,18,1.11765,10.7647,0.625,4,0.735294,1.58824,科尔克,66.8385,Netherlands,0.0952381,0.529412,0,10433,6,33,荷兰,0,3.02941,1,0.147059,136,0.60929,3,163909,7.214706,0.235294,0.363636,0.452381,0.588235,2927,0.0588235,1.11765,8,0.0588235,0.217391,0.0,3.29412,4.26471
尤文图斯,右边锋,0.366667,17,23.1333,0.666667,1.5,0.6,0.4,23,2.0,10,1.2,10.8667,1.0,8,1.56667,1.0,基耶萨,80.4035,Italy,0.133333,0.2,0,10593,3,28,意大利,1,0.766667,2,0.133333,75,0.730061,3,166421,7.214667,1.03333,0.645833,0.416667,1.03333,2227,0.0333333,0.833333,8,0.466667,0.285714,0.0,1.6,1.33333
波尔图,中场,0.0,8,46.6562,1.28125,1.46875,0.8,0.59375,29,1.8125,10,1.25,18.0312,0.5,5,1.65625,1.25,奥利维拉,81.1119,Portugal,0.224138,0.53125,1,3428,5,28,葡萄牙,0,0.90625,4,0.09375,115,0.655113,5,164414,7.214375,3.09375,0.535135,0.448276,1.15625,2387,0.0,0.8125,13,0.4375,0.224044,0.03125,1.0625,1.09375
威廉二世,中锋,0.558824,9,28.4706,0.117647,1.08824,0.615385,0.352941,22,2.76471,13,1.67647,12.9118,1.0,4,1.11765,0.794118,帕夫利德斯,66.9421,Greece,0.12766,3.91176,0,27294,4,33,希腊,0,2.29412,1,0.0294118,149,0.601367,4,163057,7.214118,1.26471,0.632353,0.404255,0.911765,2934,0.117647,1.11765,12,1.14706,0.2,0.0,2.17647,4.85294
尼姆,右中场,0.272727,9,32.9697,0.848485,1.51515,0.25,0.969697,28,1.87879,8,2.0,15.5152,0.8,10,1.09091,0.69697,费尔哈特,70.9559,Algeria,0.0967742,2.21212,0,26479,8,33,阿尔及利亚,0,1.45455,0,0.121212,842,0.615234,3,161104,7.213939,1.60606,0.514563,0.387097,0.636364,2960,0.0,0.727273,6,0.969697,0.225806,0.0909091,1.93939,2.66667
希姆基,中后卫,0.0,0,45.6,0.0,0.1,0.0,2.9,24,0.5,0,0.4,10.1,0.0,0,2.9,1.5,达格斯塔尔,73.6842,Sweden,0.0,2.3,0,19982,0,10,瑞典,0,0.4,0,0.0,1402,0.613861,2,170668,7.213,2.7,0.482143,0.2,1.0,900,0.7,0.1,0,2.7,0.0,0.1,0.7,0.4
伯恩茅斯,左边锋,0.666667,8,22.4242,0.969697,1.51515,0.888889,0.181818,24,2.15152,9,1.33333,12.2727,0.0,7,0.272727,0.454545,丹朱马,77.5676,Netherlands,0.211268,0.242424,0,15730,6,29,荷兰,0,1.36364,4,0.0,208,0.725926,1,162885,7.205454,0.757576,0.625,0.450704,0.242424,2502,0.0,0.969697,15,0.0606061,0.421053,0.0,1.78788,2.42424
费耶诺德,中后卫,0.0,5,65.9688,0.0625,0.375,0.2,2.4375,24,0.46875,5,0.6875,8.78125,0.0,2,2.46875,1.375,马克斯·塞尼西,84.3676,Argentina,0.2,2.125,3,17264,2,32,阿根廷,0,0.375,0,0.0,143,0.629893,4,163136,7.20375,4.96875,0.569892,0.266667,1.0625,2880,0.71875,0.125,3,3.6875,0.5,0.625,0.8125,1.375
马德里竞技,右后卫,0.214286,7,53.2143,1.21429,1.21429,0.0,1.42857,30,0.107143,0,0.535714,19.0714,0.75,6,2.17857,1.07143,特里皮尔,79.396,England,0.0,1.46429,1,498,2,28,英格兰,0,0.25,0,0.107143,22,0.707865,0,165341,7.201786,2.35714,0.455172,0.333333,0.928571,2477,0.142857,0.0357143,0,1.67857,0.32381,0.178571,0.678571,0.785714
